StartTime: 2021-11-13 15:29:38.220
address	Time(s)	ax(g)	ay(g)	az(g)	wx(deg/s)	wy(deg/s)	wz(deg/s)	AngleX(deg)	AngleY(deg)	AngleZ(deg)	T(°)
0x50	 15:29:38.679	-0.0820	-1.0239	0.0244	-0.9155	-10.0098	5.8594	-87.9785	5.2954	-7.8058	38.99
0x50	 15:29:38.689	-0.0542	-1.0225	0.0063	-0.9155	-10.0098	5.8594	-87.9895	5.3448	-7.7014	38.99
0x50	 15:29:38.699	-0.0542	-1.0225	0.0063	0.0000	-9.2773	7.3242	-87.9950	5.3888	-7.6080	38.99
0x50	 15:29:38.709	-0.0869	-1.0000	0.0049	0.0000	-9.2773	7.3242	-88.0005	5.4327	-7.5092	38.99
0x50	 15:29:38.719	-0.0869	-1.0000	0.0049	-0.1831	-6.1035	8.8501	-88.0170	5.5151	-7.4487	38.98
0x50	 15:29:38.741	-0.0781	-1.0210	0.0254	-0.1831	-6.1035	8.8501	-88.0280	5.5975	-7.3828	38.98
0x50	 15:29:38.742	-0.0781	-1.0210	0.0254	0.5493	-5.9814	9.4604	-88.0225	5.6744	-7.3224	38.99
0x50	 15:29:38.748	-0.1016	-1.0176	0.0337	0.5493	-5.9814	9.4604	-88.0170	5.7513	-7.2565	38.99
0x50	 15:29:38.757	-0.1016	-1.0176	0.0337	0.8545	-6.1035	10.9253	-88.0005	5.8612	-7.1906	38.98
0x50	 15:29:38.767	-0.1108	-1.0249	0.0264	0.8545	-6.1035	10.9253	-87.9895	5.9656	-7.1246	38.98
0x50	 15:29:38.778	-0.1108	-1.0249	0.0264	0.9766	-9.5215	12.5122	-87.9730	6.0864	-7.0258	38.99
0x50	 15:29:38.788	-0.1104	-1.0356	0.0205	0.9766	-9.5215	12.5122	-87.9565	6.2073	-6.9269	38.99
0x50	 15:29:38.798	-0.1104	-1.0356	0.0205	1.3428	-14.2212	15.0757	-87.9401	6.3501	-6.7786	38.98
0x50	 15:29:38.808	-0.1108	-1.0293	0.0234	1.3428	-14.2212	15.0757	-87.9181	6.4929	-6.6302	38.98
0x50	 15:29:38.817	-0.1108	-1.0293	0.0234	0.1831	-21.0571	18.0664	-87.9016	6.6577	-6.4105	38.98
0x50	 15:29:38.827	-0.0815	-1.0249	0.0273	0.1831	-21.0571	18.0664	-87.8796	6.8225	-6.1908	38.98
0x50	 15:29:38.837	-0.0815	-1.0249	0.0273	0.1831	-24.5361	19.4092	-87.8522	6.9873	-5.9381	38.97
0x50	 15:29:38.847	-0.0776	-1.0093	0.0376	0.1831	-24.5361	19.4092	-87.8302	7.1411	-5.6854	38.97
0x50	 15:29:38.857	-0.0776	-1.0093	0.0376	0.3662	-21.7896	18.3105	-87.7972	7.2894	-5.4547	38.99
0x50	 15:29:38.867	-0.1113	-1.0034	0.0400	0.3662	-21.7896	18.3105	-87.7643	7.4323	-5.2295	38.99
0x50	 15:29:38.877	-0.1113	-1.0034	0.0400	-1.2817	-19.2261	16.8457	-87.7533	7.5806	-5.0317	38.98
0x50	 15:29:38.887	-0.1113	-1.0034	0.0400	-1.2817	-19.2261	16.8457	-87.7368	7.7289	-4.8285	38.98
0x50	 15:29:38.897	-0.1470	-1.0259	0.0313	-1.2817	-19.2261	16.8457	-87.7258	7.8717	-4.6307	38.98
0x50	 15:29:38.907	-0.1470	-1.0259	0.0313	-3.2349	-20.8740	17.7612	-87.7313	8.0420	-4.4110	38.99
0x50	 15:29:38.917	-0.1729	-1.0142	0.0288	-3.2349	-20.8740	17.7612	-87.7368	8.2123	-4.1913	38.99
0x50	 15:29:38.927	-0.1729	-1.0142	0.0288	-4.0283	-25.7568	18.9209	-87.7478	8.4045	-3.9276	38.99
0x50	 15:29:38.937	-0.1382	-1.0161	0.0186	-4.0283	-25.7568	18.9209	-87.7533	8.5913	-3.6584	38.99
0x50	 15:29:38.947	-0.1382	-1.0161	0.0186	-2.3193	-25.3296	19.6533	-87.7533	8.7671	-3.3948	38.98
0x50	 15:29:38.957	-0.1533	-0.9888	0.0327	-2.3193	-25.3296	19.6533	-87.7478	8.9429	-3.1311	38.98
0x50	 15:29:38.967	-0.1533	-0.9888	0.0327	-0.6104	-19.4092	20.5688	-87.7258	9.1406	-2.9279	38.99
