StartTime: 2021-11-11 13:47:11.168
address	Time(s)	ax(g)	ay(g)	az(g)	wx(deg/s)	wy(deg/s)	wz(deg/s)	AngleX(deg)	AngleY(deg)	AngleZ(deg)	T(°)
0x50	 13:47:11.549	-0.0249	-1.0034	-0.0088	-0.2441	-0.7935	0.0000	-90.5438	1.6699	0.5878	34.80
0x50	 13:47:11.559	-0.0254	-1.0024	-0.0093	-0.2441	-0.7935	0.0000	-90.5438	1.6644	0.5988	34.80
0x50	 13:47:11.569	-0.0254	-1.0024	-0.0093	-0.3052	-0.8545	0.0000	-90.5493	1.6644	0.6042	34.80
0x50	 13:47:11.579	-0.0298	-1.0044	-0.0098	-0.3052	-0.8545	0.0000	-90.5493	1.6589	0.6152	34.80
0x50	 13:47:11.589	-0.0298	-1.0044	-0.0098	0.0000	-0.6104	0.1831	-90.5493	1.6644	0.6207	34.79
0x50	 13:47:11.599	-0.0322	-1.0063	-0.0078	0.0000	-0.6104	0.1831	-90.5493	1.6644	0.6262	34.79
0x50	 13:47:11.636	-0.0322	-1.0063	-0.0078	0.0000	-0.6714	0.0000	-90.5493	1.6699	0.6317	34.79
0x50	 13:47:11.636	-0.0317	-1.0073	-0.0073	0.0000	-0.6714	0.0000	-90.5493	1.6699	0.6372	34.79
0x50	 13:47:11.636	-0.0317	-1.0073	-0.0073	0.0000	-1.1597	0.0000	-90.5438	1.6699	0.6482	34.80
0x50	 13:47:11.639	-0.0278	-1.0068	-0.0103	0.0000	-1.1597	0.0000	-90.5438	1.6699	0.6647	34.80
0x50	 13:47:11.649	-0.0278	-1.0068	-0.0103	0.0000	-1.4648	0.0000	-90.5438	1.6699	0.6757	34.80
0x50	 13:47:11.659	-0.0234	-1.0044	-0.0127	0.0000	-1.4648	0.0000	-90.5438	1.6699	0.6921	34.80
0x50	 13:47:11.669	-0.0234	-1.0044	-0.0127	0.0000	-1.0986	0.2441	-90.5438	1.6699	0.7031	34.81
0x50	 13:47:11.679	-0.0264	-1.0039	-0.0112	0.0000	-1.0986	0.2441	-90.5438	1.6699	0.7141	34.81
0x50	 13:47:11.690	-0.0264	-1.0039	-0.0112	0.0000	-0.7324	0.2441	-90.5493	1.6699	0.7196	34.79
0x50	 13:47:11.699	-0.0298	-1.0029	-0.0093	0.0000	-0.7324	0.2441	-90.5493	1.6699	0.7306	34.79
