StartTime: 2022-05-03 22:49:51.270
address	Time(s)	ax(g)	ay(g)	az(g)	wx(deg/s)	wy(deg/s)	wz(deg/s)	AngleX(deg)	AngleY(deg)	AngleZ(deg)	T(°)
0x50	 22:49:51.694	0.0000	-1.0054	-0.0146	-1.5259	-2.5635	-1.7090	-90.6427	0.3076	-5.5811	36.96
0x50	 22:49:51.704	0.0000	-1.0054	-0.0146	-1.5259	-2.5635	-1.7090	-90.6592	0.2856	-5.5536	36.96
0x50	 22:49:51.734	-0.0020	-1.0083	-0.0112	-1.2817	-2.3804	-1.8921	-90.6702	0.2692	-5.5316	36.96
0x50	 22:49:51.734	-0.0020	-1.0083	-0.0112	-1.2817	-2.3804	-1.8921	-90.6812	0.2472	-5.5042	36.96
0x50	 22:49:51.735	0.0005	-1.0103	-0.0132	-0.1831	-1.0376	-1.2817	-90.6866	0.2307	-5.4932	36.96
0x50	 22:49:51.745	0.0005	-1.0103	-0.0132	-0.1831	-1.0376	-1.2817	-90.6866	0.2142	-5.4822	36.96
0x50	 22:49:51.754	0.0000	-1.0073	-0.0166	0.4883	0.4272	-1.0376	-90.6866	0.2032	-5.4877	36.95
0x50	 22:49:51.764	0.0000	-1.0073	-0.0166	0.4883	0.4272	-1.0376	-90.6812	0.1923	-5.4932	36.95
0x50	 22:49:51.775	0.0010	-1.0068	-0.0210	0.7324	2.3193	-1.5869	-90.6812	0.1758	-5.5151	36.95
0x50	 22:49:51.785	0.0010	-1.0068	-0.0210	0.7324	2.3193	-1.5869	-90.6757	0.1538	-5.5371	36.95
0x50	 22:49:51.795	0.0010	-1.0088	-0.0195	0.4883	3.5400	-1.7090	-90.6757	0.1373	-5.5756	36.96
0x50	 22:49:51.804	0.0010	-1.0088	-0.0195	0.4883	3.5400	-1.7090	-90.6757	0.1154	-5.6085	36.96
0x50	 22:49:51.815	0.0024	-0.9980	-0.0117	-0.3662	4.8828	-2.1973	-90.6812	0.0934	-5.6580	36.96
0x50	 22:49:51.824	0.0024	-0.9980	-0.0117	-0.3662	4.8828	-2.1973	-90.6866	0.0659	-5.7074	36.96
0x50	 22:49:51.835	-0.0020	-0.9941	0.0010	-0.9766	4.5166	-2.0752	-90.6866	0.0439	-5.7513	36.94
0x50	 22:49:51.844	-0.0020	-0.9941	0.0010	-0.9766	4.5166	-2.0752	-90.6866	0.0275	-5.7953	36.94
0x50	 22:49:51.854	-0.0034	-0.9912	0.0063	-0.8545	3.6621	-1.8921	-90.6866	0.0110	-5.8337	36.95
0x50	 22:49:51.864	-0.0034	-0.9912	0.0063	-0.8545	3.6621	-1.8921	-90.6866	-0.0055	-5.8667	36.95
0x50	 22:49:51.874	-0.0034	-0.9985	0.0063	0.0000	2.5024	-1.2817	-90.6757	-0.0165	-5.8942	36.95
0x50	 22:49:51.884	-0.0034	-0.9985	0.0063	0.0000	2.5024	-1.2817	-90.6647	-0.0275	-5.9161	36.95
0x50	 22:49:51.895	0.0044	-1.0024	-0.0093	0.9766	1.8311	-0.6104	-90.6537	-0.0330	-5.9381	36.95
0x50	 22:49:51.905	0.0044	-1.0024	-0.0093	0.9766	1.8311	-0.6104	-90.6427	-0.0439	-5.9546	36.95
0x50	 22:49:51.939	0.0103	-1.0024	-0.0176	1.7090	2.8687	-0.2441	-90.6262	-0.0494	-5.9821	36.95
0x50	 22:49:51.939	0.0103	-1.0024	-0.0176	1.7090	2.8687	-0.2441	-90.6152	-0.0604	-6.0095	36.95
0x50	 22:49:51.939	0.0146	-0.9873	-0.0229	0.3052	4.5776	-0.4272	-90.6207	-0.0714	-6.0590	36.96
0x50	 22:49:51.945	0.0146	-0.9873	-0.0229	0.3052	4.5776	-0.4272	-90.6207	-0.0824	-6.1029	36.96
0x50	 22:49:51.955	0.0156	-0.9932	-0.0269	-2.0142	4.7607	-0.6104	-90.6537	-0.0989	-6.1523	36.95
0x50	 22:49:51.965	0.0156	-0.9932	-0.0269	-2.0142	4.7607	-0.6104	-90.6812	-0.1154	-6.1963	36.95
0x50	 22:49:51.975	0.0151	-0.9927	-0.0269	-5.3711	3.9673	-0.9155	-90.7416	-0.1318	-6.2402	36.97
0x50	 22:49:51.985	0.0151	-0.9927	-0.0269	-5.3711	3.9673	-0.9155	-90.8020	-0.1483	-6.2787	36.97
0x50	 22:49:51.995	-0.0112	-0.9966	-0.0249	-7.2021	1.7700	-0.9766	-90.8789	-0.1483	-6.2952	36.96
0x50	 22:49:52.005	-0.0112	-0.9966	-0.0249	-7.2021	1.7700	-0.9766	-90.9558	-0.1483	-6.3116	36.96
0x50	 22:49:52.015	0.0308	-1.0078	-0.0215	-7.5684	-4.0894	-2.1362	-91.0382	-0.1868	-6.2732	36.95
0x50	 22:49:52.025	0.0308	-1.0078	-0.0215	-7.5684	-4.0894	-2.1362	-91.1151	-0.2252	-6.2292	36.95
0x50	 22:49:52.035	0.0107	-1.0083	0.0020	-6.3477	-3.1128	-2.5635	-91.1646	-0.2527	-6.1963	36.94
0x50	 22:49:52.045	0.0107	-1.0083	0.0020	-6.3477	-3.1128	-2.5635	-91.2140	-0.2802	-6.1688	36.94
0x50	 22:49:52.055	-0.0054	-1.0039	-0.0059	-5.9814	-1.0986	-2.3193	-91.2634	-0.2966	-6.1578	36.96
0x50	 22:49:52.065	-0.0054	-1.0039	-0.0059	-5.9814	-1.0986	-2.3193	-91.3129	-0.3131	-6.1414	36.96
0x50	 22:49:52.075	-0.0127	-1.0044	-0.0195	-7.2632	-1.5869	-2.8076	-91.3843	-0.3296	-6.1249	36.96
0x50	 22:49:52.085	-0.0127	-1.0044	-0.0195	-7.2632	-1.5869	-2.8076	-91.4557	-0.3461	-6.1084	36.96
0x50	 22:49:52.096	-0.0063	-1.0044	-0.0205	-6.2256	-2.9907	-3.4180	-91.5106	-0.3735	-6.0809	36.96
0x50	 22:49:52.106	-0.0063	-1.0044	-0.0205	-6.2256	-2.9907	-3.4180	-91.5710	-0.4010	-6.0480	36.96
0x50	 22:49:52.116	-0.0107	-1.0049	-0.0122	-5.0049	1.4648	-3.0518	-91.6095	-0.4175	-6.0645	36.96
0x50	 22:49:52.146	-0.0107	-1.0049	-0.0122	-5.0049	1.4648	-3.0518	-91.6534	-0.4395	-6.0754	36.96
0x50	 22:49:52.146	-0.0093	-1.0073	-0.0083	-3.2959	5.2490	-2.8687	-91.6699	-0.4614	-6.1304	36.95
0x50	 22:49:52.146	-0.0093	-1.0073	-0.0083	-3.2959	5.2490	-2.8687	-91.6919	-0.4779	-6.1798	36.95
0x50	 22:49:52.156	-0.0078	-1.0020	-0.0117	-1.0986	7.3853	-0.8545	-91.6919	-0.4834	-6.2512	36.95
0x50	 22:49:52.166	-0.0078	-1.0020	-0.0117	-1.0986	7.3853	-0.8545	-91.6919	-0.4834	-6.3281	36.95
0x50	 22:49:52.176	0.0215	-0.9941	-0.0249	-0.6714	8.7280	-1.0986	-91.6974	-0.5054	-6.4160	36.96
0x50	 22:49:52.185	0.0215	-0.9941	-0.0249	-0.6714	8.7280	-1.0986	-91.6974	-0.5219	-6.5039	36.96
0x50	 22:49:52.196	0.0186	-1.0039	-0.0269	-0.6104	9.4604	-0.3662	-91.7029	-0.5383	-6.5973	36.95
0x50	 22:49:52.205	0.0186	-1.0039	-0.0269	-0.6104	9.4604	-0.3662	-91.7084	-0.5493	-6.6907	36.95
0x50	 22:49:52.216	0.0332	-1.0063	-0.0181	-0.1831	14.3433	-2.0752	-91.6974	-0.5878	-6.8335	36.97
0x50	 22:49:52.225	0.0332	-1.0063	-0.0181	-0.1831	14.3433	-2.0752	-91.6919	-0.6262	-6.9763	36.97
0x50	 22:49:52.235	0.0200	-1.0127	-0.0127	0.6104	20.5688	-5.0659	-91.6754	-0.6866	-7.1796	36.96
0x50	 22:49:52.245	0.0200	-1.0127	-0.0127	0.6104	20.5688	-5.0659	-91.6589	-0.7471	-7.3828	36.96
0x50	 22:49:52.255	0.0322	-1.0127	-0.0151	2.3804	16.7847	-2.1362	-91.6205	-0.7800	-7.5531	36.96
0x50	 22:49:52.265	0.0322	-1.0127	-0.0151	2.3804	16.7847	-2.1362	-91.5875	-0.8185	-7.7179	36.96
0x50	 22:49:52.275	0.0269	-1.0103	-0.0117	2.9907	16.5405	-2.3804	-91.5491	-0.8514	-7.8827	36.96
0x50	 22:49:52.286	0.0269	-1.0103	-0.0117	2.9907	16.5405	-2.3804	-91.5051	-0.8899	-8.0475	36.96
0x50	 22:49:52.295	0.0396	-1.0010	-0.0176	3.9063	15.3809	-0.9155	-91.4612	-0.9174	-8.2013	36.96
0x50	 22:49:52.306	0.0396	-1.0010	-0.0176	3.9063	15.3809	-0.9155	-91.4172	-0.9393	-8.3551	36.96
0x50	 22:49:52.315	0.0269	-0.9990	-0.0132	3.5400	15.4419	0.3052	-91.3733	-0.9503	-8.5089	36.96
0x50	 22:49:52.351	0.0269	-0.9990	-0.0132	3.5400	15.4419	0.3052	-91.3293	-0.9558	-8.6627	36.96
0x50	 22:49:52.351	0.0171	-0.9858	-0.0068	3.6621	16.2964	0.0000	-91.2799	-0.9613	-8.8275	36.95
0x50	 22:49:52.351	0.0171	-0.9858	-0.0068	3.6621	16.2964	0.0000	-91.2305	-0.9613	-8.9923	36.95
0x50	 22:49:52.356	-0.0205	-1.0034	0.0259	5.1270	9.0942	0.0000	-91.1536	-0.9448	-9.0802	36.95
0x50	 22:49:52.366	-0.0205	-1.0034	0.0259	5.1270	9.0942	0.0000	-91.0712	-0.9229	-9.1736	36.95
0x50	 22:49:52.376	-0.0176	-1.0181	0.0210	6.2256	3.4790	-0.2441	-90.9888	-0.9064	-9.2065	36.95
0x50	 22:49:52.386	-0.0176	-1.0181	0.0210	6.2256	3.4790	-0.2441	-90.9064	-0.8899	-9.2395	36.95
0x50	 22:49:52.396	0.0195	-1.0308	0.0000	6.0425	3.6621	0.9155	-90.8350	-0.8844	-9.2780	36.95
0x50	 22:49:52.405	0.0195	-1.0308	0.0000	6.0425	3.6621	0.9155	-90.7690	-0.8789	-9.3164	36.95
0x50	 22:49:52.416	0.0039	-1.0156	0.0020	6.2256	7.6294	2.0142	-90.6976	-0.8514	-9.3933	36.97
0x50	 22:49:52.426	0.0039	-1.0156	0.0020	6.2256	7.6294	2.0142	-90.6262	-0.8295	-9.4702	36.97
0x50	 22:49:52.436	-0.0054	-1.0117	0.0054	5.5542	0.0000	2.7466	-90.5603	-0.7910	-9.4702	36.95
0x50	 22:49:52.446	-0.0054	-1.0117	0.0054	5.5542	0.0000	2.7466	-90.4944	-0.7526	-9.4702	36.95
0x50	 22:49:52.456	-0.0049	-1.0063	0.0044	5.7983	1.2817	4.6997	-90.4340	-0.6921	-9.4812	36.95
0x50	 22:49:52.466	-0.0049	-1.0063	0.0044	5.7983	1.2817	4.6997	-90.3680	-0.6372	-9.4922	36.95
0x50	 22:49:52.476	0.0049	-1.0073	-0.0078	5.3101	-1.1597	4.6387	-90.3131	-0.5878	-9.4812	36.96
0x50	 22:49:52.487	0.0049	-1.0073	-0.0078	5.3101	-1.1597	4.6387	-90.2637	-0.5383	-9.4702	36.96
0x50	 22:49:52.496	-0.0034	-1.0112	-0.0151	4.6997	-0.4883	3.8452	-90.2252	-0.4944	-9.4647	36.95
