StartTime: 2022-05-03 22:47:49.737
address	Time(s)	ax(g)	ay(g)	az(g)	wx(deg/s)	wy(deg/s)	wz(deg/s)	AngleX(deg)	AngleY(deg)	AngleZ(deg)	T(°)
0x50	 22:47:49.737	-0.0269	-1.0059	0.0552	0.0000	0.0000	0.0000	-87.0282	1.6809	-9.2834	36.47
0x50	 22:47:49.737	-0.0298	-1.0054	0.0562	0.0000	0.0000	0.1831	-87.0282	1.6809	-9.2834	36.47
0x50	 22:47:49.737	-0.0298	-1.0054	0.0562	0.0000	0.0000	0.1831	-87.0227	1.6809	-9.2834	36.47
0x50	 22:47:49.737	-0.0298	-1.0044	0.0552	0.0000	-0.2441	0.1831	-87.0227	1.6864	-9.2834	36.47
0x50	 22:47:49.737	-0.0298	-1.0044	0.0552	0.0000	-0.2441	0.1831	-87.0227	1.6864	-9.2780	36.47
0x50	 22:47:49.740	-0.0303	-1.0024	0.0542	0.0000	-0.1831	0.2441	-87.0172	1.6864	-9.2780	36.46
0x50	 22:47:49.750	-0.0303	-1.0024	0.0542	0.0000	-0.1831	0.2441	-87.0172	1.6919	-9.2780	36.46
0x50	 22:47:49.760	-0.0298	-1.0015	0.0532	0.0000	0.0000	0.1831	-87.0172	1.6919	-9.2780	36.47
0x50	 22:47:49.770	-0.0298	-1.0015	0.0532	0.0000	0.0000	0.1831	-87.0172	1.6974	-9.2780	36.47
0x50	 22:47:49.781	-0.0288	-1.0000	0.0522	0.0000	0.3052	0.0000	-87.0172	1.6974	-9.2780	36.46
0x50	 22:47:49.790	-0.0288	-1.0000	0.0522	0.0000	0.3052	0.0000	-87.0172	1.6919	-9.2834	36.46
0x50	 22:47:49.800	-0.0303	-1.0015	0.0522	0.1831	0.5493	0.0000	-87.0172	1.6974	-9.2889	36.46
0x50	 22:47:49.811	-0.0303	-1.0015	0.0522	0.1831	0.5493	0.0000	-87.0117	1.6974	-9.2944	36.46
0x50	 22:47:49.820	-0.0278	-1.0024	0.0513	0.2441	0.7935	0.0000	-87.0117	1.6974	-9.2999	36.48
0x50	 22:47:49.831	-0.0278	-1.0024	0.0513	0.2441	0.7935	0.0000	-87.0117	1.6919	-9.3109	36.48
0x50	 22:47:49.841	-0.0293	-1.0024	0.0513	0.3052	1.3428	0.0000	-87.0062	1.6974	-9.3219	36.47
0x50	 22:47:49.851	-0.0293	-1.0024	0.0513	0.3052	1.3428	0.0000	-87.0062	1.6974	-9.3329	36.47
0x50	 22:47:49.861	-0.0317	-1.0073	0.0508	0.1831	1.2817	0.0000	-87.0062	1.6974	-9.3494	36.47
0x50	 22:47:49.894	-0.0317	-1.0073	0.0508	0.1831	1.2817	0.0000	-87.0062	1.6974	-9.3604	36.47
0x50	 22:47:49.894	-0.0254	-1.0068	0.0508	0.0000	1.5869	-0.3052	-87.0062	1.6919	-9.3768	36.46
0x50	 22:47:49.894	-0.0254	-1.0068	0.0508	0.0000	1.5869	-0.3052	-87.0062	1.6919	-9.3933	36.46
0x50	 22:47:49.900	-0.0239	-1.0015	0.0562	0.0000	2.1973	-0.3052	-87.0062	1.6864	-9.4153	36.48
0x50	 22:47:49.911	-0.0239	-1.0015	0.0562	0.0000	2.1973	-0.3052	-87.0062	1.6809	-9.4373	36.48
0x50	 22:47:49.920	-0.0278	-1.0020	0.0586	0.0000	1.9531	0.0000	-87.0007	1.6809	-9.4592	36.46
0x50	 22:47:49.931	-0.0278	-1.0020	0.0586	0.0000	1.9531	0.0000	-87.0007	1.6809	-9.4757	36.46
0x50	 22:47:49.941	-0.0293	-1.0024	0.0552	0.3052	1.3428	0.0000	-86.9952	1.6809	-9.4922	36.48
0x50	 22:47:49.950	-0.0293	-1.0024	0.0552	0.3052	1.3428	0.0000	-86.9897	1.6809	-9.5032	36.48
0x50	 22:47:49.960	-0.0322	-1.0068	0.0498	0.4883	1.3428	0.1831	-86.9897	1.6864	-9.5142	36.47
0x50	 22:47:49.970	-0.0322	-1.0068	0.0498	0.4883	1.3428	0.1831	-86.9843	1.6864	-9.5306	36.47
0x50	 22:47:49.980	-0.0332	-1.0044	0.0522	0.0000	0.8545	0.0000	-86.9843	1.6919	-9.5361	36.47
0x50	 22:47:49.990	-0.0332	-1.0044	0.0522	0.0000	0.8545	0.0000	-86.9897	1.6919	-9.5471	36.47
0x50	 22:47:50.000	-0.0269	-1.0000	0.0571	-0.4883	0.4883	-0.3052	-86.9897	1.6864	-9.5526	36.47
0x50	 22:47:50.011	-0.0269	-1.0000	0.0571	-0.4883	0.4883	-0.3052	-86.9897	1.6864	-9.5581	36.46
0x50	 22:47:50.020	-0.0264	-0.9980	0.0615	-0.6714	1.0376	0.0000	-86.9952	1.6809	-9.5691	36.46
0x50	 22:47:50.030	-0.0352	-0.9985	0.0649	-0.5493	0.4883	0.1831	-86.9897	1.6864	-9.5746	36.48
0x50	 22:47:50.041	-0.0352	-0.9985	0.0649	-0.5493	0.4883	0.1831	-86.9897	1.6919	-9.5746	36.48
0x50	 22:47:50.050	-0.0376	-1.0044	0.0625	-0.3052	-1.4038	0.4272	-86.9897	1.7029	-9.5636	36.47
0x50	 22:47:50.061	-0.0376	-1.0044	0.0625	-0.3052	-1.4038	0.4272	-86.9843	1.7084	-9.5471	36.47
0x50	 22:47:50.071	-0.0288	-1.0020	0.0581	0.0000	-1.7090	0.4883	-86.9788	1.7139	-9.5306	36.48
0x50	 22:47:50.098	-0.0288	-1.0020	0.0581	0.0000	-1.7090	0.4883	-86.9788	1.7139	-9.5142	36.48
0x50	 22:47:50.098	-0.0283	-1.0039	0.0527	-0.2441	-0.5493	0.5493	-86.9788	1.7194	-9.5087	36.47
0x50	 22:47:50.101	-0.0283	-1.0039	0.0527	-0.2441	-0.5493	0.5493	-86.9843	1.7249	-9.5032	36.47
0x50	 22:47:50.111	-0.0273	-1.0107	0.0498	-0.4883	0.0000	0.3052	-86.9897	1.7249	-9.5032	36.46
0x50	 22:47:50.121	-0.0273	-1.0107	0.0498	-0.4883	0.0000	0.3052	-86.9952	1.7249	-9.5032	36.46
0x50	 22:47:50.131	-0.0220	-1.0049	0.0449	-0.6104	0.8545	0.0000	-87.0062	1.7249	-9.5087	36.47
0x50	 22:47:50.141	-0.0220	-1.0049	0.0449	-0.6104	0.8545	0.0000	-87.0172	1.7194	-9.5197	36.47
0x50	 22:47:50.151	-0.0273	-1.0024	0.0435	-0.6714	1.7090	0.0000	-87.0282	1.7194	-9.5361	36.47
0x50	 22:47:50.161	-0.0273	-1.0024	0.0435	-0.6714	1.7090	0.0000	-87.0392	1.7194	-9.5526	36.47
0x50	 22:47:50.171	-0.0264	-1.0015	0.0474	-0.6104	0.7935	0.0000	-87.0502	1.7139	-9.5636	36.46
0x50	 22:47:50.181	-0.0264	-1.0015	0.0474	-0.6104	0.7935	0.0000	-87.0612	1.7139	-9.5691	36.46
0x50	 22:47:50.191	-0.0278	-1.0039	0.0513	-0.4883	0.6104	0.0000	-87.0612	1.7139	-9.5746	36.47
0x50	 22:47:50.201	-0.0278	-1.0039	0.0513	-0.4883	0.6104	0.0000	-87.0667	1.7139	-9.5801	36.47
0x50	 22:47:50.211	-0.0342	-1.0044	0.0542	-0.2441	0.2441	0.0000	-87.0721	1.7139	-9.5856	36.47
0x50	 22:47:50.221	-0.0342	-1.0044	0.0542	-0.2441	0.2441	0.0000	-87.0721	1.7139	-9.5856	36.47
0x50	 22:47:50.231	-0.0493	-1.0034	0.0591	0.0000	-3.3569	0.8545	-87.0667	1.7358	-9.5526	36.48
0x50	 22:47:50.242	-0.0493	-1.0034	0.0591	0.0000	-3.3569	0.8545	-87.0612	1.7523	-9.5197	36.48
0x50	 22:47:50.251	-0.0371	-1.0068	0.0703	0.9766	-6.0425	1.5869	-87.0392	1.7688	-9.4592	36.48
0x50	 22:47:50.261	-0.0371	-1.0068	0.0703	0.9766	-6.0425	1.5869	-87.0172	1.7853	-9.3933	36.48
0x50	 22:47:50.271	-0.0259	-1.0039	0.0635	1.5259	-5.6763	1.3428	-86.9952	1.7908	-9.3384	36.46
0x50	 22:47:50.305	-0.0259	-1.0039	0.0635	1.5259	-5.6763	1.3428	-86.9678	1.7963	-9.2834	36.46
0x50	 22:47:50.305	-0.0273	-0.9990	0.0591	1.1597	-4.6997	1.0986	-86.9513	1.8018	-9.2340	36.48
0x50	 22:47:50.305	-0.0273	-0.9990	0.0591	1.1597	-4.6997	1.0986	-86.9348	1.8073	-9.1846	36.48
0x50	 22:47:50.311	-0.0249	-0.9961	0.0498	0.5493	-2.8076	0.6714	-86.9348	1.8127	-9.1571	36.47
0x50	 22:47:50.321	-0.0249	-0.9961	0.0498	0.5493	-2.8076	0.6714	-86.9293	1.8127	-9.1296	36.47
0x50	 22:47:50.331	-0.0293	-0.9961	0.0449	0.0000	-0.9155	0.1831	-86.9348	1.8127	-9.1187	36.46
0x50	 22:47:50.341	-0.0293	-0.9961	0.0449	0.0000	-0.9155	0.1831	-86.9348	1.8127	-9.1132	36.46
0x50	 22:47:50.351	-0.0308	-1.0044	0.0459	-0.3662	0.0000	-0.3052	-86.9458	1.8073	-9.1132	36.47
0x50	 22:47:50.361	-0.0308	-1.0044	0.0459	-0.3662	0.0000	-0.3052	-86.9513	1.8073	-9.1132	36.47
0x50	 22:47:50.372	-0.0293	-1.0068	0.0469	-0.5493	1.4038	-0.6104	-86.9623	1.7963	-9.1241	36.47
0x50	 22:47:50.381	-0.0293	-1.0068	0.0469	-0.5493	1.4038	-0.6104	-86.9733	1.7908	-9.1406	36.47
0x50	 22:47:50.391	-0.0269	-1.0063	0.0527	-0.7324	2.1973	-0.6714	-86.9788	1.7853	-9.1626	36.47
0x50	 22:47:50.401	-0.0269	-1.0063	0.0527	-0.7324	2.1973	-0.6714	-86.9897	1.7743	-9.1846	36.47
0x50	 22:47:50.411	-0.0264	-1.0059	0.0566	-0.7324	2.2583	-0.6104	-86.9952	1.7688	-9.2065	36.47
0x50	 22:47:50.421	-0.0264	-1.0059	0.0566	-0.7324	2.2583	-0.6104	-87.0007	1.7578	-9.2285	36.47
