StartTime: 2022-05-01 21:57:07.107
address	Time(s)	ax(g)	ay(g)	az(g)	wx(deg/s)	wy(deg/s)	wz(deg/s)	AngleX(deg)	AngleY(deg)	AngleZ(deg)	T(°)
0x50	 21:57:07.545	0.0244	-0.9961	0.0796	3.9063	-2.2583	0.0000	-83.7433	-0.9833	-10.5029	37.26
0x50	 21:57:07.556	0.0244	-0.9961	0.0796	3.9063	-2.2583	0.0000	-83.7213	-0.9888	-10.4810	37.26
0x50	 21:57:07.566	0.0298	-0.9951	0.0928	2.6855	-1.1597	-0.7935	-83.7048	-1.0052	-10.4700	37.26
0x50	 21:57:07.576	0.0298	-0.9951	0.0928	2.6855	-1.1597	-0.7935	-83.6884	-1.0217	-10.4590	37.26
0x50	 21:57:07.586	0.0254	-0.9888	0.1025	0.9766	0.7935	-1.2207	-83.6829	-1.0382	-10.4700	37.27
0x50	 21:57:07.596	0.0254	-0.9888	0.1025	0.9766	0.7935	-1.2207	-83.6774	-1.0547	-10.4755	37.27
0x50	 21:57:07.606	0.0137	-0.9941	0.1094	-0.4272	1.4038	-1.4648	-83.6774	-1.0657	-10.4919	37.26
0x50	 21:57:07.616	0.0137	-0.9941	0.1094	-0.4272	1.4038	-1.4648	-83.6829	-1.0712	-10.5084	37.26
0x50	 21:57:07.626	0.0132	-0.9971	0.1167	-1.0986	0.0000	-1.9531	-83.6938	-1.0876	-10.5084	37.25
0x50	 21:57:07.636	0.0132	-0.9971	0.1167	-1.0986	0.0000	-1.9531	-83.6993	-1.1041	-10.5139	37.25
0x50	 21:57:07.646	0.0098	-0.9888	0.1260	-1.5259	-0.6104	-2.0142	-83.7048	-1.1206	-10.5084	37.25
0x50	 21:57:07.656	0.0098	-0.9888	0.1260	-1.5259	-0.6104	-2.0142	-83.7103	-1.1371	-10.5029	37.25
0x50	 21:57:07.666	0.0015	-0.9844	0.1362	-2.0142	-1.6479	-2.1362	-83.7158	-1.1481	-10.4919	37.28
0x50	 21:57:07.695	0.0015	-0.9844	0.1362	-2.0142	-1.6479	-2.1362	-83.7158	-1.1591	-10.4755	37.28
