StartTime: 2022-05-01 21:54:31.644
address	Time(s)	ax(g)	ay(g)	az(g)	wx(deg/s)	wy(deg/s)	wz(deg/s)	AngleX(deg)	AngleY(deg)	AngleZ(deg)	T(°)
0x50	 21:54:32.066	0.0562	-1.0049	0.0239	-0.4272	-3.8452	0.0000	-88.4015	-2.9169	-2.5049	37.13
0x50	 21:54:32.076	0.0562	-1.0049	0.0239	-0.4272	-3.8452	0.0000	-88.4070	-2.9224	-2.4664	37.13
0x50	 21:54:32.086	0.0566	-1.0029	0.0234	-0.6104	-2.5024	0.0000	-88.4180	-2.9224	-2.4445	37.12
0x50	 21:54:32.096	0.0566	-1.0029	0.0234	-0.6104	-2.5024	0.0000	-88.4290	-2.9279	-2.4170	37.12
0x50	 21:54:32.106	0.0557	-1.0005	0.0234	-0.7935	-1.6479	0.0000	-88.4399	-2.9333	-2.4005	37.14
0x50	 21:54:32.116	0.0557	-1.0005	0.0234	-0.7935	-1.6479	0.0000	-88.4509	-2.9333	-2.3840	37.14
0x50	 21:54:32.126	0.0552	-1.0044	0.0225	-0.8545	-1.5259	0.0000	-88.4619	-2.9388	-2.3676	37.12
0x50	 21:54:32.156	0.0552	-1.0044	0.0225	-0.8545	-1.5259	0.0000	-88.4729	-2.9388	-2.3566	37.12
0x50	 21:54:32.156	0.0537	-1.0010	0.0234	-0.7324	-1.7090	0.0000	-88.4839	-2.9388	-2.3346	37.12
0x50	 21:54:32.157	0.0537	-1.0010	0.0234	-0.7324	-1.7090	0.0000	-88.4949	-2.9443	-2.3181	37.12
0x50	 21:54:32.167	0.0571	-0.9971	0.0229	-0.5493	-1.7700	0.2441	-88.5004	-2.9443	-2.3016	37.12
0x50	 21:54:32.177	0.0571	-0.9971	0.0229	-0.5493	-1.7700	0.2441	-88.5114	-2.9443	-2.2852	37.12
0x50	 21:54:32.187	0.0557	-0.9985	0.0229	-0.4272	-1.3428	0.5493	-88.5168	-2.9443	-2.2687	37.14
0x50	 21:54:32.197	0.0557	-0.9985	0.0229	-0.4272	-1.3428	0.5493	-88.5223	-2.9388	-2.2577	37.14
0x50	 21:54:32.207	0.0508	-1.0034	0.0244	-0.3052	-1.3428	0.5493	-88.5278	-2.9333	-2.2412	37.12
0x50	 21:54:32.217	0.0508	-1.0034	0.0244	-0.3052	-1.3428	0.5493	-88.5333	-2.9279	-2.2302	37.12
0x50	 21:54:32.227	0.0527	-1.0010	0.0234	-0.2441	-1.1597	0.3662	-88.5333	-2.9279	-2.2192	37.13
0x50	 21:54:32.237	0.0527	-1.0010	0.0234	-0.2441	-1.1597	0.3662	-88.5388	-2.9224	-2.2083	37.13
0x50	 21:54:32.247	0.0562	-0.9995	0.0215	-0.1831	-0.5493	0.3662	-88.5443	-2.9224	-2.2028	37.14
0x50	 21:54:32.257	0.0562	-0.9995	0.0215	-0.1831	-0.5493	0.3662	-88.5498	-2.9224	-2.1973	37.14
0x50	 21:54:32.267	0.0522	-1.0020	0.0225	0.0000	0.0000	0.4272	-88.5498	-2.9169	-2.1973	37.14
0x50	 21:54:32.277	0.0522	-1.0020	0.0225	0.0000	0.0000	0.4272	-88.5498	-2.9169	-2.1973	37.14
0x50	 21:54:32.287	0.0537	-1.0039	0.0244	0.0000	-0.2441	0.3662	-88.5498	-2.9114	-2.1918	37.12
0x50	 21:54:32.297	0.0537	-1.0039	0.0244	0.0000	-0.2441	0.3662	-88.5553	-2.9114	-2.1918	37.12
0x50	 21:54:32.307	0.0566	-1.0049	0.0244	0.0000	0.0000	0.3052	-88.5553	-2.9114	-2.1918	37.12
0x50	 21:54:32.317	0.0566	-1.0049	0.0244	0.0000	0.0000	0.3052	-88.5553	-2.9114	-2.1918	37.12
0x50	 21:54:32.327	0.0508	-1.0034	0.0244	0.0000	0.2441	0.2441	-88.5553	-2.9114	-2.1918	37.13
0x50	 21:54:32.359	0.0508	-1.0034	0.0244	0.0000	0.2441	0.2441	-88.5553	-2.9059	-2.1973	37.13
0x50	 21:54:32.359	0.0508	-1.0024	0.0259	0.0000	0.0000	0.2441	-88.5553	-2.9059	-2.1973	37.13
0x50	 21:54:32.359	0.0508	-1.0024	0.0259	0.0000	0.0000	0.2441	-88.5553	-2.9004	-2.1918	37.13
0x50	 21:54:32.367	0.0518	-1.0010	0.0283	0.0000	0.0000	0.2441	-88.5498	-2.9004	-2.1918	37.13
0x50	 21:54:32.377	0.0518	-1.0010	0.0283	0.0000	0.0000	0.2441	-88.5498	-2.8949	-2.1918	37.13
0x50	 21:54:32.387	0.0503	-1.0010	0.0283	0.0000	0.0000	0.2441	-88.5498	-2.8949	-2.1918	37.13
0x50	 21:54:32.397	0.0503	-1.0010	0.0283	0.0000	0.0000	0.2441	-88.5443	-2.8949	-2.1918	37.13
0x50	 21:54:32.407	0.0474	-1.0034	0.0283	0.0000	-0.9155	0.0000	-88.5443	-2.8894	-2.1863	37.13
0x50	 21:54:32.417	0.0474	-1.0034	0.0283	0.0000	-0.9155	0.0000	-88.5443	-2.8894	-2.1753	37.13
0x50	 21:54:32.427	0.0547	-1.0034	0.0283	0.0000	-1.1597	0.0000	-88.5443	-2.8894	-2.1643	37.12
0x50	 21:54:32.437	0.0547	-1.0034	0.0283	0.0000	-1.1597	0.0000	-88.5443	-2.8949	-2.1533	37.12
0x50	 21:54:32.447	0.0542	-1.0029	0.0278	0.0000	-1.0376	0.0000	-88.5443	-2.8949	-2.1423	37.13
0x50	 21:54:32.457	0.0542	-1.0029	0.0278	0.0000	-1.0376	0.0000	-88.5388	-2.9004	-2.1313	37.13
0x50	 21:54:32.467	0.0532	-1.0020	0.0254	0.0000	-0.8545	0.2441	-88.5388	-2.8949	-2.1259	37.13
0x50	 21:54:32.477	0.0532	-1.0020	0.0254	0.0000	-0.8545	0.2441	-88.5443	-2.8949	-2.1149	37.13
0x50	 21:54:32.487	0.0513	-0.9990	0.0254	0.0000	-0.9766	0.3052	-88.5443	-2.8949	-2.1039	37.12
0x50	 21:54:32.497	0.0513	-0.9990	0.0254	0.0000	-0.9766	0.3052	-88.5443	-2.8894	-2.0929	37.12
0x50	 21:54:32.507	0.0503	-1.0005	0.0264	0.0000	-1.1597	0.3052	-88.5443	-2.8894	-2.0819	37.14
0x50	 21:54:32.517	0.0503	-1.0005	0.0264	0.0000	-1.1597	0.3052	-88.5443	-2.8839	-2.0709	37.14
0x50	 21:54:32.528	0.0513	-1.0020	0.0249	-0.1831	-0.8545	0.3052	-88.5443	-2.8839	-2.0654	37.12
0x50	 21:54:32.537	0.0513	-1.0020	0.0249	-0.1831	-0.8545	0.3052	-88.5498	-2.8839	-2.0544	37.12
0x50	 21:54:32.566	0.0537	-1.0029	0.0259	-0.3052	-0.9155	0.1831	-88.5498	-2.8839	-2.0435	37.13
0x50	 21:54:32.566	0.0537	-1.0029	0.0259	-0.3052	-0.9155	0.1831	-88.5553	-2.8839	-2.0380	37.13
0x50	 21:54:32.567	0.0532	-1.0054	0.0264	-0.3052	-1.0986	0.2441	-88.5553	-2.8839	-2.0270	37.13
0x50	 21:54:32.577	0.0532	-1.0054	0.0264	-0.3052	-1.0986	0.2441	-88.5608	-2.8784	-2.0160	37.13
0x50	 21:54:32.587	0.0605	-1.0063	0.0234	-0.3662	-0.8545	0.1831	-88.5663	-2.8839	-2.0050	37.13
0x50	 21:54:32.597	0.0605	-1.0063	0.0234	-0.3662	-0.8545	0.1831	-88.5718	-2.8894	-1.9940	37.13
0x50	 21:54:32.607	0.0591	-0.9995	0.0239	-0.7324	-1.0986	0.0000	-88.5773	-2.8949	-1.9830	37.12
0x50	 21:54:32.618	0.0591	-0.9995	0.0239	-0.7324	-1.0986	0.0000	-88.5883	-2.9004	-1.9720	37.12
0x50	 21:54:32.627	0.0547	-0.9937	0.0220	-0.6714	-1.5869	0.7324	-88.5938	-2.8949	-1.9611	37.13
0x50	 21:54:32.638	0.0547	-0.9937	0.0220	-0.6714	-1.5869	0.7324	-88.6047	-2.8894	-1.9446	37.13
0x50	 21:54:32.648	0.0493	-0.9985	0.0200	-0.7324	-1.6479	1.1597	-88.6157	-2.8784	-1.9281	37.13
0x50	 21:54:32.658	0.0493	-0.9985	0.0200	-0.7324	-1.6479	1.1597	-88.6267	-2.8674	-1.9116	37.13
0x50	 21:54:32.668	0.0449	-1.0093	0.0239	-0.8545	-2.1362	1.0376	-88.6377	-2.8564	-1.8896	37.13
0x50	 21:54:32.677	0.0449	-1.0093	0.0239	-0.8545	-2.1362	1.0376	-88.6432	-2.8400	-1.8677	37.13
0x50	 21:54:32.688	0.0493	-1.0073	0.0269	-0.9155	-2.3804	0.4883	-88.6542	-2.8345	-1.8402	37.13
0x50	 21:54:32.698	0.0493	-1.0073	0.0269	-0.9155	-2.3804	0.4883	-88.6597	-2.8290	-1.8182	37.13
0x50	 21:54:32.708	0.0483	-0.9985	0.0269	-0.9766	-1.5869	0.2441	-88.6707	-2.8290	-1.8018	37.14
0x50	 21:54:32.718	0.0483	-0.9985	0.0269	-0.9766	-1.5869	0.2441	-88.6761	-2.8290	-1.7853	37.14
0x50	 21:54:32.728	0.0464	-0.9971	0.0269	-0.7935	-0.3662	0.1831	-88.6816	-2.8235	-1.7798	37.13
0x50	 21:54:32.738	0.0464	-0.9971	0.0269	-0.7935	-0.3662	0.1831	-88.6926	-2.8180	-1.7798	37.13
0x50	 21:54:32.771	0.0430	-0.9990	0.0254	-0.4883	-0.2441	0.0000	-88.6926	-2.8180	-1.7743	37.13
0x50	 21:54:32.771	0.0430	-0.9990	0.0254	-0.4883	-0.2441	0.0000	-88.6981	-2.8125	-1.7743	37.13
0x50	 21:54:32.771	0.0371	-1.0015	0.0283	-0.3052	-0.8545	-0.3662	-88.6981	-2.8070	-1.7633	37.13
0x50	 21:54:32.777	0.0371	-1.0015	0.0283	-0.3052	-0.8545	-0.3662	-88.6981	-2.8070	-1.7578	37.13
